"linebacker_2.11","238","0.0763554722070694"
"linebacker_2.12","297","0.09528392553329468"
"ember-core_2.11","11","0.0035290343221277"
"ember-core_2.12","17","0.005453962367027998"
"log4cats-core_2.11","45","0.014436958357691765"
"log4cats-core_2.12","194","0.06223933398723602"
"log4cats-core_sjs0.6_2.11","25","0.008020532317459583"
"log4cats-core_sjs0.6_2.12","29","0.00930381752550602"
"log4cats-log4s_2.11","44","0.0141161372885108"
"log4cats-log4s_2.12","184","0.05903112143278122"
"log4cats-scribe_2.11","45","0.014436958357691765"
"log4cats-scribe_2.12","51","0.016361886635422707"
"log4cats-scribe_sjs0.6_2.11","26","0.008341354317963123"
"log4cats-scribe_sjs0.6_2.12","29","0.00930381752550602"
"log4cats-testing_2.11","25","0.008020532317459583"
"log4cats-testing_2.12","27","0.008662175387144089"
"log4cats-testing_sjs0.6_2.11","25","0.008020532317459583"
"log4cats-testing_sjs0.6_2.12","23","0.0073788901790976524"
"log4cats_2.11","77","0.024703240022063255"
"log4cats_2.12","75","0.024061597883701324"
"cats-par_2.11","266","0.08533846586942673"
"cats-par_2.12","433","0.13891562819480896"
"cats-par_sjs0.6_2.11","36","0.011549566872417927"
"cats-par_sjs0.6_2.12","34","0.010907924734055996"
"cats-scalacheck_2.11","86","0.027590632438659668"
"cats-scalacheck_2.12","96","0.03079884499311447"
"cats-scalacheck_sjs0.6_2.11","49","0.015720244497060776"
"cats-scalacheck_sjs0.6_2.12","48","0.015399422496557236"
"log4cats-log4s_sjs0.6_2.11","6","0.0019249278120696545"
"log4cats-log4s_sjs0.6_2.12","5","0.0016041065100580454"
"log4cats-slf4j-internal_2.11","4","0.0012832852080464363"
"log4cats-slf4j-internal_2.12","5","0.0016041065100580454"
"log4cats-slf4j_2.11","6","0.0019249278120696545"
"log4cats-slf4j_2.12","7","0.0022457491140812635"
"scalaz-task-effect_2.11","164","0.052614692598581314"
"scalaz-task-effect_2.12","151","0.04844401776790619"
"testcontainers-specs2_2.11","74","0.023740775883197784"
"testcontainers-specs2_2.12","160","0.05133140832185745"
