"linebacker_2.11","445","0.03954852372407913"
"linebacker_2.12","321","0.028528261929750443"
"ember-core_2.11","6","5.332385189831257E-4"
"ember-core_2.12","6","5.332385189831257E-4"
"log4cats-core_2.11","316","0.02808389626443386"
"log4cats-core_2.12","1552","0.13793103396892548"
"log4cats-core_sjs0.6_2.11","36","0.003199431113898754"
"log4cats-core_sjs0.6_2.12","36","0.003199431113898754"
"log4cats-log4s_2.11","53","0.004710273817181587"
"log4cats-log4s_2.12","46","0.00408816197887063"
"log4cats-scribe_2.11","32","0.0028439387679100037"
"log4cats-scribe_2.12","41","0.003643796546384692"
"log4cats-scribe_sjs0.6_2.11","30","0.0026661925949156284"
"log4cats-scribe_sjs0.6_2.12","35","0.0031105580274015665"
"log4cats-testing_2.11","33","0.0029328118544071913"
"log4cats-testing_2.12","33","0.0029328118544071913"
"log4cats-testing_sjs0.6_2.11","30","0.0026661925949156284"
"log4cats-testing_sjs0.6_2.12","34","0.003021684940904379"
"log4cats_2.11","19","0.0016885886434465647"
"log4cats_2.12","18","0.001599715556949377"
"cats-par_2.11","110","0.009776039980351925"
"cats-par_2.12","681","0.06052257493138313"
"cats-par_sjs0.6_2.11","100","0.008887308649718761"
"cats-par_sjs0.6_2.12","103","0.009153928607702255"
"cats-scalacheck_2.11","61","0.005421258509159088"
"cats-scalacheck_2.12","648","0.05758976191282272"
"cats-scalacheck_sjs0.6_2.11","16","0.0014219693839550018"
"cats-scalacheck_sjs0.6_2.12","19","0.0016885886434465647"
"log4cats-log4s_sjs0.6_2.11","26","0.002310700248926878"
"log4cats-log4s_sjs0.6_2.12","27","0.0023995733354240656"
"log4cats-slf4j-internal_2.11","275","0.0244401004165411"
"log4cats-slf4j-internal_2.12","1521","0.13517597317695618"
"log4cats-slf4j_2.11","281","0.024973338469862938"
"log4cats-slf4j_2.12","1526","0.1356203407049179"
"scalaz-task-effect_2.11","374","0.03323853388428688"
"scalaz-task-effect_2.12","36","0.003199431113898754"
"testcontainers-specs2_2.11","36","0.003199431113898754"
"testcontainers-specs2_2.12","127","0.011286882683634758"
"data-maybe_2.11","11","9.776039514690638E-4"
"data-maybe_2.12","9","7.998577784746885E-4"
"data-maybe-cats_2.11","5","4.4436543248593807E-4"
"data-maybe-cats_2.12","5","4.4436543248593807E-4"
"log4scalaz-log4s_2.11","25","0.0022218271624296904"
"log4scalaz-log4s_2.12","25","0.0022218271624296904"
"mules_2.11","96","0.008531816303730011"
"mules_2.12","44","0.003910415805876255"
"cormorant-core_2.11","25","0.0022218271624296904"
"cormorant-core_2.12","62","0.005510131362825632"
"cormorant-fs2_2.11","6","5.332385189831257E-4"
"cormorant-fs2_2.12","35","0.0031105580274015665"
"cormorant-generic_2.11","29","0.002577319508418441"
"cormorant-generic_2.12","65","0.005776750855147839"
"cormorant-http4s_2.11","12","0.0010664770379662514"
"cormorant-http4s_2.12","16","0.0014219693839550018"
"cormorant-parser_2.11","19","0.0016885886434465647"
"cormorant-parser_2.12","56","0.004976892843842506"
"cormorant-refined_2.11","14","0.0012442232109606266"
"cormorant-refined_2.12","21","0.00186633481644094"
"coromorant-fs2_2.11","6","5.332385189831257E-4"
"coromorant-fs2_2.12","5","4.4436543248593807E-4"
"fuuid-circe_2.11","77","0.00684322789311409"
"fuuid-circe_2.12","220","0.01955207996070385"
"fuuid-doobie-postgres_2.11","8","7.109846919775009E-4"
"fuuid-doobie-postgres_2.12","8","7.109846919775009E-4"
"fuuid-doobie_2.11","27","0.0023995733354240656"
"fuuid-doobie_2.12","170","0.015108425170183182"
"fuuid-http4s_2.11","47","0.0041770352981984615"
"fuuid-http4s_2.12","74","0.0065766084007918835"
"fuuid_2.11","85","0.007554212585091591"
"fuuid_2.12","284","0.025239957496523857"
"http4s-middleware-nocache_2.11","5","4.4436543248593807E-4"
"http4s-middleware-nocache_2.12","6","5.332385189831257E-4"
"log4cats-noop_sjs0.6_2.12","8","7.109846919775009E-4"
"log4cats-noop_2.11","9","7.998577784746885E-4"
"cats-time_sjs0.6_2.11","20","0.0017774617299437523"
"fuuid-circe_sjs0.6_2.11","24","0.0021329540759325027"
"read_2.11","24","0.0021329540759325027"
"system-effect_2.12","17","0.0015108424704521894"
"log4cats-noop_sjs0.6_2.11","7","6.221116054803133E-4"
"system-effect_2.11","17","0.0015108424704521894"
"cats-time_2.12","123","0.010931390337646008"
"fuuid_sjs0.6_2.12","30","0.0026661925949156284"
"fuuid-circe_sjs0.6_2.12","28","0.002488446421921253"
"log4cats-noop_2.12","53","0.004710273817181587"
"cats-time_sjs0.6_2.12","44","0.003910415805876255"
"read_2.12","30","0.0026661925949156284"
"cats-time_2.11","102","0.009065055288374424"
"fuuid_sjs0.6_2.11","25","0.0022218271624296904"
