"linebacker_2.11","1080","0.0033522569574415684"
"linebacker_2.12","3093","0.009600491262972355"
"ember-core_2.11","1651","0.005124607589095831"
"ember-core_2.12","1667","0.005174270831048489"
"log4cats-core_2.11","1988","0.0061706360429525375"
"log4cats-core_2.12","18751","0.05820200964808464"
"log4cats-core_sjs0.6_2.11","1697","0.005267389118671417"
"log4cats-core_sjs0.6_2.12","2357","0.007315990515053272"
"log4cats-log4s_2.11","1804","0.005599510855972767"
"log4cats-log4s_2.12","1966","0.006102349143475294"
"log4cats-scribe_2.11","1671","0.005186686757951975"
"log4cats-scribe_2.12","1723","0.00534809147939086"
"log4cats-scribe_sjs0.6_2.11","1553","0.00482042133808136"
"log4cats-scribe_sjs0.6_2.12","1551","0.00481421360746026"
"log4cats-testing_2.11","1682","0.005220829974859953"
"log4cats-testing_2.12","2481","0.007700879126787186"
"log4cats-testing_sjs0.6_2.11","1665","0.005168063100427389"
"log4cats-testing_sjs0.6_2.12","2304","0.007151481695473194"
"log4cats_2.11","468","0.0014526447048410773"
"log4cats_2.12","471","0.0014619565336033702"
"cats-par_2.11","868","0.0026942214462906122"
"cats-par_2.12","4220","0.013098633848130703"
"cats-par_sjs0.6_2.11","594","0.0018437413964420557"
"cats-par_sjs0.6_2.12","829","0.002573167672380805"
"cats-scalacheck_2.11","876","0.0027190528344362974"
"cats-scalacheck_2.12","3047","0.009457710199058056"
"cats-scalacheck_sjs0.6_2.11","703","0.0021820710971951485"
"cats-scalacheck_sjs0.6_2.12","714","0.0022162143141031265"
"log4cats-log4s_sjs0.6_2.11","1554","0.004823525436222553"
"log4cats-log4s_sjs0.6_2.12","1565","0.004857668653130531"
"log4cats-slf4j-internal_2.11","1103","0.0034236477222293615"
"log4cats-slf4j-internal_2.12","1552","0.004817317705601454"
"log4cats-slf4j_2.11","1708","0.005301532335579395"
"log4cats-slf4j_2.12","17918","0.05561642721295357"
"scalaz-task-effect_2.11","602","0.0018685729010030627"
"scalaz-task-effect_2.12","600","0.0018623650539666414"
"testcontainers-specs2_2.11","811","0.002517296699807048"
"testcontainers-specs2_2.12","937","0.0029083932749927044"
"data-maybe_2.11","241","7.48049933463335E-4"
"data-maybe_2.12","240","7.449460099451244E-4"
"data-maybe-cats_2.11","122","3.7868088111281395E-4"
"data-maybe-cats_2.12","120","3.724730049725622E-4"
"log4scalaz-log4s_2.11","1300","0.004035124089568853"
"log4scalaz-log4s_2.12","1340","0.004159281961619854"
"mules_2.11","1067","0.003311905777081847"
"mules_2.12","1235","0.003833367954939604"
"cormorant-core_2.11","1855","0.0057578119449317455"
"cormorant-core_2.12","2229","0.006918685976415873"
"cormorant-fs2_2.11","1108","0.0034391675144433975"
"cormorant-fs2_2.12","1356","0.004208944737911224"
"cormorant-generic_2.11","1699","0.005273596849292517"
"cormorant-generic_2.12","2075","0.0064406790770590305"
"cormorant-http4s_2.11","1191","0.0036967946216464043"
"cormorant-http4s_2.12","1322","0.004103410989046097"
"cormorant-parser_2.11","1494","0.004637288860976696"
"cormorant-parser_2.12","1737","0.0053915465250611305"
"cormorant-refined_2.11","1337","0.004149970132857561"
"cormorant-refined_2.12","1441","0.004472780041396618"
"coromorant-fs2_2.11","121","3.755769575946033E-4"
"coromorant-fs2_2.12","123","3.8178483373485506E-4"
"fuuid-circe_2.11","1914","0.005940944422036409"
"fuuid-circe_2.12","4159","0.012909293174743652"
"fuuid-doobie-postgres_2.11","122","3.7868088111281395E-4"
"fuuid-doobie-postgres_2.12","120","3.724730049725622E-4"
"fuuid-doobie_2.11","1667","0.005174270831048489"
"fuuid-doobie_2.12","2068","0.006418951321393251"
"fuuid-http4s_2.11","1890","0.0058664497919380665"
"fuuid-http4s_2.12","2862","0.008883480913937092"
"fuuid_2.11","2163","0.00671382574364543"
"fuuid_2.12","5096","0.015817686915397644"
"http4s-middleware-nocache_2.11","122","3.7868088111281395E-4"
"http4s-middleware-nocache_2.12","121","3.755769575946033E-4"
"log4cats-noop_sjs0.6_2.12","1694","0.005258077289909124"
"log4cats-noop_2.11","1070","0.00332121760584414"
"cats-time_sjs0.6_2.11","696","0.0021603433415293694"
"fuuid-circe_sjs0.6_2.11","1533","0.004758342634886503"
"read_2.11","359","0.0011143151205033064"
"system-effect_2.12","480","0.0014898920198902488"
"log4cats-noop_sjs0.6_2.11","1066","0.0033088019117712975"
"system-effect_2.11","478","0.0014836841728538275"
"cats-time_2.12","2745","0.008520320057868958"
"fuuid_sjs0.6_2.12","1916","0.005947152152657509"
"fuuid-circe_sjs0.6_2.12","1898","0.005891281180083752"
"log4cats-noop_2.12","2816","0.008740699850022793"
"cats-time_sjs0.6_2.12","700","0.0021727592684328556"
"read_2.12","360","0.0011174189858138561"
"cats-time_2.11","850","0.002638350473716855"
"fuuid_sjs0.6_2.11","1545","0.004795589949935675"
"log4cats-extras_sjs0.6_2.11","720","0.0022348379716277122"
"ember-server_2.12","1173","0.003640923649072647"
"vault_2.11","2348","0.007288055028766394"
"bank_2.12","479","0.0014867880381643772"
"log4cats-extras_2.11","707","0.002194486791267991"
"selection_2.12","836","0.0025948951952159405"
"ember-server_2.11","1167","0.0036222999915480614"
"bank_2.11","477","0.001480580191127956"
"ember-client_2.12","1173","0.003640923649072647"
