"linebacker_2.11","73","6.945171044208109E-4"
"linebacker_2.12","1709","0.016259312629699707"
"ember-core_2.11","135","0.0012843810254707932"
"ember-core_2.12","159","0.0015127153601497412"
"log4cats-core_2.11","352","0.0033489044290035963"
"log4cats-core_2.12","10755","0.10232234746217728"
"log4cats-core_sjs0.6_2.11","128","0.0012177834287285805"
"log4cats-core_sjs0.6_2.12","161","0.00153174321167171"
"log4cats-log4s_2.11","175","0.0016649382887408137"
"log4cats-log4s_2.12","208","0.001978898188099265"
"log4cats-scribe_2.11","148","0.0014080620603635907"
"log4cats-scribe_2.12","159","0.0015127153601497412"
"log4cats-scribe_sjs0.6_2.11","147","0.0013985481346026063"
"log4cats-scribe_sjs0.6_2.12","139","0.001322436728514731"
"log4cats-testing_2.11","153","0.0014556318055838346"
"log4cats-testing_2.12","243","0.0023118858225643635"
"log4cats-testing_sjs0.6_2.11","142","0.0013509785057976842"
"log4cats-testing_sjs0.6_2.12","169","0.0016078547341749072"
"log4cats_2.11","35","3.3298766356892884E-4"
"log4cats_2.12","38","3.6152946995571256E-4"
"cats-par_2.11","165","0.0015697989147156477"
"cats-par_2.12","4145","0.0394352525472641"
"cats-par_sjs0.6_2.11","54","5.137523985467851E-4"
"cats-par_sjs0.6_2.12","74","7.040310301817954E-4"
"cats-scalacheck_2.11","297","0.002825638046488166"
"cats-scalacheck_2.12","1867","0.01776251383125782"
"cats-scalacheck_sjs0.6_2.11","80","7.611146429553628E-4"
"cats-scalacheck_sjs0.6_2.12","80","7.611146429553628E-4"
"log4cats-log4s_sjs0.6_2.11","114","0.0010845883516594768"
"log4cats-log4s_sjs0.6_2.12","131","0.0012463252060115337"
"log4cats-slf4j-internal_2.11","83","7.89656478445977E-4"
"log4cats-slf4j-internal_2.12","1092","0.010389215312898159"
"log4cats-slf4j_2.11","353","0.0033584183547645807"
"log4cats-slf4j_2.12","10628","0.10111407935619354"
"scalaz-task-effect_2.11","37","3.520155150908977E-4"
"scalaz-task-effect_2.12","49","4.661827115342021E-4"
"testcontainers-specs2_2.11","214","0.0020359817426651716"
