"linebacker_2.11","54","0.0011592709925025702"
"linebacker_2.12","157","0.003370472928509116"
"ember-core_2.11","74","0.0015886306064203382"
"ember-core_2.12","64","0.0013739507412537932"
"log4cats-core_2.11","361","0.007749940734356642"
"log4cats-core_2.12","5082","0.10910027474164963"
"log4cats-core_sjs0.6_2.11","86","0.0018462463049218059"
"log4cats-core_sjs0.6_2.12","96","0.002060926053673029"
"log4cats-log4s_2.11","101","0.0021682661026716232"
"log4cats-log4s_2.12","422","0.009059487842023373"
"log4cats-scribe_2.11","81","0.0017389063723385334"
"log4cats-scribe_2.12","125","0.0026834974996745586"
"log4cats-scribe_sjs0.6_2.11","103","0.002211201936006546"
"log4cats-scribe_sjs0.6_2.12","68","0.0014598226407542825"
"log4cats-testing_2.11","67","0.001438354724086821"
"log4cats-testing_2.12","99","0.002125330036506057"
"log4cats-testing_sjs0.6_2.11","66","0.0014168866910040379"
"log4cats-testing_sjs0.6_2.12","73","0.001567162573337555"
"log4cats_2.11","36","7.728472701273859E-4"
"log4cats_2.12","22","4.722955636680126E-4"
"cats-par_2.11","212","0.004551211837679148"
"cats-par_2.12","1827","0.039222002029418945"
"cats-par_sjs0.6_2.11","25","5.366994882933795E-4"
"cats-par_sjs0.6_2.12","32","6.869753706268966E-4"
"cats-scalacheck_2.11","410","0.008801871910691261"
"cats-scalacheck_2.12","1517","0.03256692737340927"
"cats-scalacheck_sjs0.6_2.11","26","5.581675213761628E-4"
"cats-scalacheck_sjs0.6_2.12","28","6.011034711264074E-4"
"log4cats-log4s_sjs0.6_2.11","72","0.0015456945402547717"
"log4cats-log4s_sjs0.6_2.12","83","0.0017818424385040998"
"log4cats-slf4j-internal_2.11","83","0.0017818424385040998"
"log4cats-slf4j-internal_2.12","2027","0.04351559653878212"
"log4cats-slf4j_2.11","357","0.007664069067686796"
"log4cats-slf4j_2.12","4568","0.09806573390960693"
"scalaz-task-effect_2.11","36","7.728472701273859E-4"
"scalaz-task-effect_2.12","42","9.016551775857806E-4"
"testcontainers-specs2_2.11","36","7.728472701273859E-4"
"testcontainers-specs2_2.12","31","6.655073957517743E-4"
"data-maybe_2.11","14","3.005517355632037E-4"
"data-maybe_2.12","13","2.790837606880814E-4"
"data-maybe-cats_2.11","7","1.5027586778160185E-4"
"data-maybe-cats_2.12","6","1.288078783545643E-4"
"log4scalaz-log4s_2.11","85","0.0018247783882543445"
"log4scalaz-log4s_2.12","80","0.001717438455671072"
"mules_2.11","64","0.0013739507412537932"
"mules_2.12","120","0.002576157683506608"
"cormorant-core_2.11","123","0.002640561666339636"
"cormorant-core_2.12","339","0.007277645170688629"
"cormorant-fs2_2.11","94","0.002017990220338106"
"cormorant-fs2_2.12","263","0.00564607884734869"
"cormorant-generic_2.11","119","0.0025546897668391466"
"cormorant-generic_2.12","308","0.006612137891352177"
"cormorant-http4s_2.11","112","0.0024044138845056295"
"cormorant-http4s_2.12","100","0.002146797953173518"
"cormorant-parser_2.11","102","0.0021897340193390846"
"cormorant-parser_2.12","283","0.00607543857768178"
"cormorant-refined_2.11","98","0.0021038621198385954"
"cormorant-refined_2.12","120","0.002576157683506608"
"coromorant-fs2_2.11","5","1.07339903479442E-4"
"coromorant-fs2_2.12","6","1.288078783545643E-4"
"fuuid-circe_2.11","131","0.0028123054653406143"
"fuuid-circe_2.12","246","0.005281123332679272"
"fuuid-doobie-postgres_2.11","5","1.07339903479442E-4"
"fuuid-doobie-postgres_2.12","5","1.07339903479442E-4"
"fuuid-doobie_2.11","105","0.0022541380021721125"
"fuuid-doobie_2.12","192","0.004121852107346058"
"fuuid-http4s_2.11","121","0.0025976256001740694"
"fuuid-http4s_2.12","200","0.004293595906347036"
"fuuid_2.11","153","0.003284601029008627"
"fuuid_2.12","476","0.010218759067356586"
"http4s-middleware-nocache_2.11","11","2.361477818340063E-4"
"http4s-middleware-nocache_2.12","10","2.14679806958884E-4"
"log4cats-noop_sjs0.6_2.12","50","0.001073398976586759"
"log4cats-noop_2.11","53","0.001137802959419787"
"cats-time_sjs0.6_2.11","29","6.225714460015297E-4"
"fuuid-circe_sjs0.6_2.11","107","0.0022970738355070353"
"read_2.11","21","4.508275887928903E-4"
"system-effect_2.12","25","5.366994882933795E-4"
"log4cats-noop_sjs0.6_2.11","48","0.0010304630268365145"
"system-effect_2.11","36","7.728472701273859E-4"
"cats-time_2.12","224","0.004808827769011259"
"fuuid_sjs0.6_2.12","109","0.0023400099016726017"
"fuuid-circe_sjs0.6_2.12","106","0.002275605918839574"
"log4cats-noop_2.12","160","0.003434876911342144"
"cats-time_sjs0.6_2.12","39","8.372512529604137E-4"
"read_2.12","29","6.225714460015297E-4"
